Phone_service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Age_s,Number_Dependents_s,Number_Referrals_s,Tenure_s,Average_Monthly_Long_Distance_Charges_s,Average_Monthly_GB_Download_s,Monthly_Charge_s,Total_Charges_s,Total_Refunds_s,Total_Extra_Data_Charges_s,Total_Long_Distance_Charges_s,Churn
Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,1.0,0.0,0.0,0.619718309859155,0.0,0.21686746987951808,0.11194860813704498,0.0,0.0,0.0,0.005178177557209816,0
Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.2786885245901639,0.0,0.9090909090909092,0.5633802816901409,0.0,0.012048192771084341,0.07066381156316917,0.0,0.044681287149005953,0.0,0.46382168458781364,0
Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5245901639344263,0.0,0.0,0.07042253521126761,0.0,0.1204819277108434,0.017815845824411137,0.0,0.0,0.0,0.003291287565481114,1
Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.11475409836065575,0.0,0.0,1.0,0.0,0.5542168674698796,0.13755888650963596,0.7441789307591238,0.0,0.0,0.0026192445547284257,0
Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.0,0.0,0.0,1.0,0.8383676735347069,0.855421686746988,0.11211991434689508,0.0,0.0,0.0,0.00503170664460987,0
Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Mailed Check,0.2295081967213115,0.0,0.5454545454545454,0.8873239436619719,0.0,0.024096385542168676,0.07734475374732334,0.0,0.4578807132609142,0.0,0.0020218729896149252,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5245901639344263,0.0,0.0,0.0,0.0,0.3373493975903614,0.0,0.0,0.0,0.0,0.00187253009833655,1
Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.5737704918032788,0.0,0.7272727272727273,0.8591549295774649,0.6925385077015402,0.3132530120481928,0.09473233404710922,0.0,0.0,0.0,0.0029983457402812243,0
Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,0.4098360655737705,0.0,0.0,0.7323943661971831,0.0,0.024096385542168676,0.9160599571734476,0.0,0.0,0.0,0.005468247403731275,1
Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.4918032786885246,0.0,0.36363636363636365,0.014084507042253521,0.0,0.20481927710843376,0.1886081370449679,0.0,0.0,0.0,0.0039001470453083357,1
Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,No,One Year,No,Credit Card,0.9016393442622951,0.0,0.09090909090909091,0.5211267605633804,0.9965993198639729,0.3012048192771084,0.0,0.0,0.0,0.0,0.006077106883558497,0
Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,0.3606557377049181,0.0,0.09090909090909091,0.4507042253521127,0.0,0.24096385542168677,0.0,0.0,0.0,0.0,0.0014991728701406121,0
Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.39344262295081966,0.0,0.0,0.1267605633802817,0.0,0.24096385542168677,0.6839400428265524,0.0,0.0,0.0,0.0,0
Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,0.4098360655737705,0.0,0.0,0.9859154929577465,0.0,0.0963855421686747,0.060385438972162746,0.0,0.0,0.0,0.002050592776399228,0
Yes,Yes,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.7213114754098361,0.25,0.09090909090909091,0.323943661971831,0.0,0.1927710843373494,0.46895074946466814,0.0,0.0,0.0,0.001861042183622829,1
Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,0.0655737704918033,0.0,0.0,1.0,0.0,0.8072289156626506,0.0,0.0,0.0,0.0,0.00041356492969396195,0
Yes,Yes,Yes,Cable,Yes,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,0.5245901639344263,0.0,0.0,0.6619718309859155,0.0,0.04819277108433736,0.6745182012847966,0.0,0.0,0.0,0.00041356492969396195,0
Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,0.459016393442623,0.0,0.0,0.9859154929577465,0.0,0.03614457831325301,0.8364025695931478,0.8024826162863948,0.0,0.0,0.0001349829978862237,0
Yes,No,Yes,Cable,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5901639344262295,0.0,0.0,0.014084507042253521,0.0,0.0,0.026295503211991436,0.0,0.0,0.0,0.003538277731826119,1
Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,0.459016393442623,0.0,0.0,0.8873239436619719,0.5191038207641528,0.25301204819277107,0.8963597430406853,0.0,0.0,0.0,0.0011717673007995589,0
Yes,Yes,Yes,Cable,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5737704918032788,0.0,0.09090909090909091,0.5492957746478874,0.0,0.024096385542168676,0.04308351177730193,0.0,0.0,0.0,0.004032258064516129,1
Yes,Yes,Yes,Cable,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.8032786885245903,0.0,0.0,0.04225352112676056,0.0,0.1807228915662651,0.10329764453961457,0.0,0.0,0.0,0.007673927028765739,1
Yes,Yes,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5081967213114754,0.25,0.5454545454545454,0.4084507042253521,0.0,0.20481927710843376,0.05524625267665954,0.0,0.0,0.0,0.00404087400055142,0
Yes,No,Yes,Cable,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,0.04918032786885246,0.0,0.09090909090909091,0.8591549295774649,0.0,0.6867469879518073,0.0,0.0,0.0,0.0,0.003854195386453451,0
Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,0.7540983606557378,0.0,0.7272727272727273,0.5633802816901409,0.0,0.0,0.19314775160599573,0.0,0.0,0.0,0.0,0
Yes,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,0.6885245901639344,0.0,0.0,0.4225352112676057,0.0,0.3012048192771084,0.06012847965738758,0.0,0.0,0.0,0.2276531339031339,0
Yes,No,Yes,DSL,Yes,Yes,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,0.0,0.0,0.0,0.02816901408450704,0.0,0.6024096385542169,0.06295503211991435,0.0,0.0,0.0,0.0,1
Yes,Yes,Yes,Cable,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.9016393442622951,0.0,0.18181818181818182,0.1267605633802817,0.0,0.024096385542168676,0.7421841541755889,0.10279039351088018,0.0,0.0,0.0,1
Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.09836065573770492,0.0,0.0,0.11267605633802817,0.0,0.6867469879518073,0.12205567451820129,0.0,0.0,0.0,0.0026020126826578442,0
Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,0.09836065573770492,0.0,0.0,0.04225352112676056,0.0,0.6867469879518073,0.0,0.04089897347596278,0.0,0.0,0.004158625126367063,1
Yes,No,Yes,Cable,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.459016393442623,0.0,0.5454545454545454,0.3098591549295775,0.7787557511502301,0.024096385542168676,0.05353319057815846,0.0,0.0,0.0,0.0021223922433599852,0
Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.04918032786885246,0.0,0.0,0.28169014084507044,0.0,0.5903614457831325,0.026980728051391865,0.0,0.0,0.0,0.0024469258340226083,0
Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.6885245901639344,0.25,0.2727272727272727,0.02816901408450704,0.0,0.20481927710843376,0.18458244111349037,0.0,0.18610370977659357,0.0,0.001438861317893576,0
Yes,No,Yes,DSL,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,0.4098360655737705,0.125,0.36363636363636365,0.04225352112676056,0.0,0.22891566265060245,0.115203426124197,0.0,0.0,0.0,0.03129307968017645,1
Yes,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,0.2295081967213115,0.0,0.2727272727272727,0.619718309859155,0.7965593118623725,0.13253012048192772,0.6745182012847966,0.432046028593884,0.0,0.0,0.00433381582575131,0
Yes,No,Yes,DSL,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,0.4098360655737705,0.125,0.0,0.18309859154929578,0.0,0.26506024096385544,0.09490364025695933,0.09897467587398533,0.0,0.0,0.17747679441227832,0
Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.9508196721311476,0.0,0.09090909090909091,0.4084507042253521,0.0,0.024096385542168676,0.6822269807280514,0.0,0.0,0.0,0.0051954094292803975,1
Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.2295081967213115,0.0,0.0,0.9154929577464789,0.0,0.21686746987951808,0.06004282655246253,0.0,0.0,0.0,0.0043768955059277645,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,0.9016393442622951,0.0,0.0,0.5915492957746479,0.0,0.06024096385542169,0.7267665952890793,0.0,0.0,0.0,0.10879916827497473,0
Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,0.7213114754098361,0.0,0.0,0.971830985915493,0.0,0.1807228915662651,0.1297644539614561,0.0,0.45624103299856533,0.0,0.0034607343075085013,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.03278688524590162,0.0,0.0,0.09859154929577466,0.0,0.48192771084337355,0.017644539614561028,0.0,0.0,0.0,0.0029409061667126186,0
Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.7213114754098361,0.0,0.0,0.07042253521126761,0.0,0.07228915662650603,0.012419700214132762,0.0,0.0,0.0,0.06748001102839814,0
Yes,No,Yes,DSL,No,No,No,No,Yes,No,Yes,Yes,Month-to-Month,No,Credit Card,0.09836065573770492,0.0,0.0,0.02816901408450704,0.0,0.5903614457831325,0.06124197002141328,0.0,0.0,0.0,0.005832988695891922,1
Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,0.6557377049180328,0.0,0.7272727272727273,0.49295774647887325,0.0,0.25301204819277107,0.06886509635974304,0.3524919155982457,0.0,0.0,0.0,0
Yes,No,Yes,Cable,No,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,0.639344262295082,0.0,0.0,0.02816901408450704,0.0,0.1807228915662651,0.5991434689507495,0.0,0.0,0.0,0.004747380755445272,0
Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,0.7213114754098361,0.0,0.0,0.04225352112676056,0.0,0.21686746987951808,0.12034261241970022,0.0,0.0,0.0,0.002711147872438195,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.6557377049180328,0.375,0.2727272727272727,0.295774647887324,0.0,0.674698795180723,0.02638115631691649,0.0,0.0,0.0,0.029506708942192813,0
Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,0.1639344262295082,0.0,0.0,0.16901408450704225,0.0,0.46987951807228917,0.8629550321199144,0.0,0.0,0.0,0.00045664460987041635,0
Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,0.8524590163934426,0.0,0.0,0.619718309859155,0.0,0.024096385542168676,0.008993576017130621,0.0,0.0,0.0,0.0052126413013509785,0
Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,0.3114754098360656,0.0,0.0,0.47887323943661975,0.0,0.0,0.0278372591006424,0.0,0.0,0.0,0.0005944995864350703,0
Yes,No,Yes,Fiber Optic,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.2786885245901639,0.0,0.18181818181818182,0.323943661971831,0.0,0.07228915662650603,0.14775160599571735,0.0,0.0,0.0,0.0015853322304935208,0
Yes,No,Yes,DSL,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5573770491803279,0.0,0.0,0.04225352112676056,0.0,0.10843373493975905,0.5460385438972163,0.0,0.0,0.0,0.003480838158257513,0
Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.39344262295081966,0.0,0.09090909090909091,0.14084507042253522,0.0,0.2891566265060241,0.026124197002141327,0.1268246149784916,0.0,0.0,0.09818720705817481,1
Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,0.39344262295081966,0.0,0.0,0.02816901408450704,0.5795159031806362,0.16867469879518074,0.18038543897216275,0.0,0.0,0.0,0.02496036669423766,0
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,0.21311475409836067,0.375,0.7272727272727273,0.11267605633802817,0.0,0.3373493975903614,0.05190578158458244,0.10772202856988582,0.0,0.0,0.06053556658395368,0
Yes,No,Yes,Cable,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,0.4098360655737705,0.375,0.6363636363636364,0.8028169014084507,0.0,0.27710843373493976,0.17139186295503214,0.0,0.0,0.0,0.004902467604080508,0
Yes,No,Yes,DSL,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Credit Card,0.4918032786885246,0.0,0.2727272727272727,0.8169014084507042,0.0,0.024096385542168676,0.15451820128479657,0.0,0.0,0.0,0.003314263394908556,0
Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.7704918032786886,0.0,0.4545454545454546,0.19718309859154928,0.7569513902780557,0.20481927710843376,0.8107066381156318,0.0,0.0,0.0,0.004325199889716019,0
Yes,No,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,0.29508196721311475,0.0,0.0,0.0,0.0,0.22891566265060245,0.017387580299785866,0.0,0.0,0.0,0.004465926844959104,0
Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,No,One Year,Yes,Mailed Check,0.7213114754098361,0.0,0.0,0.5211267605633804,0.0,0.1927710843373494,0.14569593147751608,0.0,0.0,0.0,0.004428591122139509,0
Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.21311475409836067,0.0,0.0,0.014084507042253521,0.8955791158231647,0.08433734939759036,0.19143468950749468,0.0,0.0,0.0,0.005037450601966731,0
Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,0.9016393442622951,0.0,0.0,0.4366197183098592,0.9725945189037808,0.1204819277108434,0.060385438972162746,0.0,0.0,0.0,0.44683393070489846,0
Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.3606557377049181,0.0,0.0,0.1267605633802817,0.0,0.3012048192771084,0.0,0.0,0.0,0.0,0.0023205587721716755,1
Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,0.9508196721311476,0.0,0.0,0.295774647887324,0.0,0.24096385542168677,0.07768736616702356,0.0,0.6124205779872925,0.0,0.003291287565481114,0
Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,0.9016393442622951,0.0,0.0,0.5915492957746479,0.0,0.04819277108433736,0.15032119914346898,0.46277575459416,0.0,0.0,0.000620347394540943,1
Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,0.3770491803278688,0.0,0.09090909090909091,0.5352112676056339,0.0,0.08433734939759036,0.0,0.3819257374954253,0.0,0.0,8.615936035290874e-06,1
Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,0.9836065573770493,0.0,0.0,0.46478873239436624,0.0,0.13253012048192772,0.0029978586723768737,0.0,0.0,0.0,0.13895207241981436,0
Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.47540983606557374,0.0,0.0,0.6056338028169015,0.0,0.20481927710843376,0.12890792291220557,0.0,0.0,0.0,0.003182152375700763,0
Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,0.6065573770491803,0.0,0.0,0.014084507042253521,0.0,0.22891566265060245,0.6822269807280514,0.0,0.0,0.0,0.0028949545078577337,1
Yes,No,Yes,DSL,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,0.5081967213114754,0.25,0.4545454545454546,0.1267605633802817,0.0,0.1204819277108434,0.10295503211991434,0.0,0.0,0.0,0.0014560931899641578,0
Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.9016393442622951,0.0,0.0,0.25352112676056343,0.7995599119823965,0.08433734939759036,0.13721627408993575,0.0,0.0,0.0,0.00443146310081794,1
Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,0.9508196721311476,0.0,0.18181818181818182,0.9014084507042254,0.0,0.27710843373493976,0.188779443254818,0.0,0.0,0.0,0.005192537450601967,0
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,0.7704918032786886,0.0,0.09090909090909091,0.9154929577464789,0.9775955191038208,0.13253012048192772,0.9494646680942184,0.8989434781826144,0.0,0.0,0.0027054039150813344,1
Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Credit Card,0.9016393442622951,0.0,0.0,0.18309859154929578,0.0,0.26506024096385544,0.15802997858672377,0.0,0.0,0.0,0.004118417424869038,1
Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.29508196721311475,0.0,0.0,0.4507042253521127,0.5769153830766154,0.25301204819277107,0.1734475374732334,0.0,0.0,0.0,0.2733319547835677,1
Yes,No,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,0.3606557377049181,0.0,0.0,0.0,0.0,0.1927710843373494,0.2020556745182013,0.0,0.0,0.0,0.006349944858009374,1
Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,0.4426229508196722,0.0,0.7272727272727273,0.8732394366197184,0.0,0.1566265060240964,0.12000000000000001,0.0,0.0,0.0,0.002395230217810863,0
Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,0.0655737704918033,0.0,0.9090909090909092,0.971830985915493,0.0,0.3373493975903614,0.15443254817987154,0.0,0.0,0.0,0.0014532212112857274,0
Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.42622950819672134,0.0,0.0,0.014084507042253521,0.936987397479496,0.012048192771084341,0.17430406852248395,0.0,0.0,0.0,0.026904696259534972,1
Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.09836065573770492,0.0,0.09090909090909091,0.4084507042253521,0.0,0.46987951807228917,0.0,0.0,0.0,0.0,1.7231872070581748e-05,1
Yes,Yes,Yes,Cable,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,0.4098360655737705,0.0,0.0,0.26760563380281693,0.0,0.10843373493975905,0.17207708779443256,0.0,0.0,0.0,0.0,0
Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.459016393442623,0.375,0.7272727272727273,0.08450704225352114,0.0,0.6144578313253013,0.026295503211991436,0.0,0.0,0.0,0.005037450601966731,0
Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,0.459016393442623,0.25,0.09090909090909091,0.056338028169014086,0.0,0.16867469879518074,0.5991434689507495,0.0,0.0,0.0,0.0017490350151640474,0
Yes,Yes,Yes,Cable,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check,0.11475409836065575,0.0,0.0,0.0,0.0,1.0,0.1028693790149893,0.0,0.0,0.0,0.0,1
Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.0,0.0,0.9090909090909092,0.014084507042253521,0.0,0.6144578313253013,0.15717344753747325,0.0,0.0,0.0,0.0025933967466225533,0
Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,No,Credit Card,0.8688524590163934,0.0,0.0,0.36619718309859156,0.0,0.10843373493975905,0.13730192719486084,0.29610808800148786,0.0,0.0,0.0003963330576233802,1
Yes,No,Yes,Cable,No,Yes,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,0.8852459016393442,0.0,0.0,0.08450704225352114,0.0,0.1927710843373494,0.02595289079229122,0.0,0.0,0.0,0.0014560931899641578,0
Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,1.0,0.0,0.0,0.8169014084507042,0.0,0.03614457831325301,0.7687366167023555,0.0,0.0,0.0,0.4332753193640291,0
Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.7213114754098361,0.0,0.09090909090909091,0.26760563380281693,0.993998799759952,0.0963855421686747,0.15434689507494648,0.0,0.0,0.0,0.0026077566400147046,1
Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.0655737704918033,0.0,0.0,0.15492957746478872,0.0,0.46987951807228917,0.6847965738758031,0.0,0.0,0.0,0.138061759029501,0
Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,0.5573770491803279,0.0,0.8181818181818182,0.6901408450704226,0.0,0.10843373493975905,0.10406852248394005,0.0,0.0,0.0,0.005758317250252735,0
Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.7540983606557378,0.0,0.0,0.0,0.0,0.1204819277108434,0.6137044967880086,0.008597363795079164,0.0,0.0,0.00128090249057991,1
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,0.836065573770492,0.0,0.8181818181818182,0.7183098591549296,0.5549109821964393,0.1927710843373494,0.08608137044967881,0.6745720816659567,0.0,0.0,0.0007122507122507123,0
Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,No,Two Year,Yes,Bank Withdrawal,0.9180327868852459,0.0,0.0,0.4225352112676057,0.9343868773754751,0.26506024096385544,0.15477516059957175,0.0,0.0,0.0,0.0023004549214226634,0
Yes,No,Yes,DSL,Yes,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,0.21311475409836067,0.0,0.0,0.7746478873239437,0.6173234646929386,0.24096385542168677,0.10492505353319058,0.39390085133700103,0.0,0.0,4.5951658854884666e-05,0
Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.3114754098360656,0.125,0.0,0.0,0.0,0.20481927710843376,0.1486081370449679,0.0,0.0,0.0,0.0015393805716386363,0
Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.5737704918032788,0.125,0.6363636363636364,0.647887323943662,0.0,0.13253012048192772,0.12865096359743042,0.0,0.0,0.0,0.0009276491131329841,0
Yes,No,Yes,Cable,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.11475409836065575,0.0,0.09090909090909091,0.15492957746478872,0.9377875575115024,0.855421686746988,0.0278372591006424,0.0,0.0,0.0,0.003032809484422388,0
Yes,No,Yes,DSL,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,0.6721311475409837,0.0,0.2727272727272727,0.16901408450704225,0.0,0.3012048192771084,0.4792291220556746,0.0,0.0,0.0,0.07112455197132617,1
Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,0.8688524590163934,0.0,0.18181818181818182,0.46478873239436624,0.0,0.07228915662650603,0.2017130620985011,0.0,0.0,0.0,0.0026766841282970318,0
Yes,No,Yes,Cable,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,0.8032786885245903,0.0,0.0,0.0,0.7957591518303662,0.1204819277108434,0.2020556745182013,0.0,0.0,0.0,0.0114247311827957,1
Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,0.18032786885245905,0.0,0.0,0.0,0.0,0.6867469879518073,0.11203426124197002,0.0,0.0,0.0,0.003006961676316515,1
Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,0.8196721311475411,0.0,0.0,0.014084507042253521,0.0,0.20481927710843376,0.1460385438972163,0.0,0.0,0.0,0.027266565573017185,1
