Customer_ID,Gender,Age,Married,Number_Dependents,City,Zip_Code,Latitude,Longtitude,Number_Referrals,Tenure,Offer,Phone_service,Average_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Average_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,Tenure_bins,Monthly_Charge_bins,Age_bins
2897-DOVND,Male,31,No,0,Winterhaven,92283,32852947,-114850784.0,0,2,,Yes,0.0,No,Yes,Fiber Optic,14.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,21.08,146.65,0.0,0.0,22.38,11.03,0,,,Baixo,Baixo,Baixo
2898-LSJGD,Female,30,Yes,0,Santa Ana,92707,33714829,-117872941.0,1,21,,No,,,Yes,Cable,69.0,Yes,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,55.95,0.0,0.0,0.0,0.0,15.05,1,Attitude,Attitude of service provider,Médio-Baixo,Médio-Baixo,Médio-Baixo
2898-MRKPI,Male,36,Yes,1,Ranchita,92066,33215251,-11653633.0,10,68,Offer A,Yes,34.62,Yes,Yes,Fiber Optic,18.0,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,5.05,0.0,0.0,0.0,2.16,9124.66,0,,,Alto,Baixo,Baixo
2900-PHPLN,Female,73,Yes,0,Vista,92083,3317494,-117242761.0,2,70,Offer A,Yes,0.0,No,No,,,,,,,,,,,Two Year,Yes,Credit Card,19.55,0.0,0.0,0.0,0.0,7.05,0,,,Alto,Baixo,Baixo
2903-YYTBW,Male,48,Yes,2,Hemet,92545,33734933,-117044145.0,1,1,,Yes,0.0,No,Yes,DSL,18.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,20.55,0.0,0.0,0.0,17.01,85.65,0,,,Baixo,Baixo,Baixo
2904-GGUAZ,Female,24,Yes,0,Potrero,91963,32619465,-116593605.0,8,72,Offer A,Yes,0.0,Yes,Yes,Fiber Optic,52.0,Yes,Yes,No,No,No,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,12.05,0.0,0.0,0.0,10.08,15.05,0,,,Alto,Baixo,Baixo
2905-KFQUV,Female,61,Yes,0,Moss Beach,94038,37515556,-122502311.0,9,2,,Yes,0.0,No,Yes,Fiber Optic,14.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,22.04,0.0,0.0,0.0,0.0,169.78,0,,,Baixo,Baixo,Baixo
2907-ILJBN,Female,21,Yes,0,Duarte,91010,34145695,-11795982.0,7,11,,Yes,0.0,No,No,,,,,,,,,,,One Year,No,Credit Card,20.06,0.0,0.0,0.0,21.12,15.02,0,,,Baixo,Baixo,Baixo
2908-WGAXL,Female,40,Yes,2,Fullerton,92835,33902211,-117914922.0,9,56,,Yes,0.0,Yes,No,,,,,,,,,,,Two Year,Yes,Credit Card,24.95,0.0,0.0,0.0,19.36,0.26,0,,,Alto,Baixo,Baixo
2908-ZTPNF,Female,41,No,0,Pleasanton,94566,37633361,-121862395.0,0,36,Offer C,No,,,Yes,Cable,2.0,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,34.85,0.0,0.0,0.0,0.0,19.02,0,,,Médio-Baixo,Médio-Baixo,Médio-Baixo
2911-IJORQ,Male,42,No,0,Stirling City,95978,39904002,-121527823.0,0,37,,Yes,0.0,Yes,Yes,DSL,6.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,18.06,3358.65,0.0,0.0,15.24,4996.93,0,,,Médio-Alto,Baixo,Baixo
2911-UREFD,Female,50,Yes,0,Santa Monica,90405,34005439,-118477507.0,3,39,,No,,,Yes,DSL,13.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,7.09,0.0,0.0,0.0,0.0,0.35,1,Dissatisfaction,Lack of self-service on Website,Médio-Alto,Baixo,Baixo
2911-WDXMV,Male,29,No,3,Fontana,92335,34087558,-117464096.0,0,18,Offer D,Yes,0.0,Yes,Yes,Fiber Optic,48.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,8.55,1406.65,0.0,0.0,19.44,10.09,0,,,Baixo,Baixo,Baixo
2916-BQZLN,Male,29,No,0,Reseda,91335,34200175,-118540958.0,0,19,,Yes,0.0,Yes,Yes,Fiber Optic,41.0,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.75,1651.95,1.38,0.0,216.98,19.55,0,,,Médio-Baixo,Médio-Alto,Médio-Alto
2919-HBCJO,Female,36,No,0,Downieville,95936,39578792,-120780786.0,0,4,,Yes,0.0,No,Yes,Fiber Optic,17.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.65,0.0,0.0,0.0,0.36,429.96,1,Other,Moved,Baixo,Médio-Alto,Médio-Alto
2920-RNCEZ,Male,46,Yes,1,Lebec,93243,34845861,-118885163.0,10,1,,Yes,0.0,No,Yes,Fiber Optic,14.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,69.95,69.95,0.0,0.0,11.45,9.04,0,,,Baixo,Médio-Alto,Médio-Alto
2921-XWDJH,Female,76,Yes,0,Glendale,91202,34167926,-118267539.0,0,38,,Yes,0.0,No,Yes,Fiber Optic,15.0,Yes,No,No,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,11.45,0.0,24.98,0.0,129.96,12.13,0,,,Médio-Alto,Baixo,Baixo
2923-ARZLG,Male,38,Yes,2,La Verne,91750,34144703,-117770299.0,5,10,Offer E,Yes,0.0,No,No,,,,,,,,,,,One Year,Yes,Credit Card,19.07,0.0,0.0,0.0,6.03,659.84,0,,,Baixo,Baixo,Baixo
2924-KHUVI,Male,28,Yes,0,Orland,95963,39748037,-122302169.0,7,56,,Yes,0.0,Yes,Yes,Fiber Optic,48.0,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,4.55,5514.95,0.0,0.0,10.04,5.35,0,,,Alto,Baixo,Baixo
2925-MXLSX,Female,37,No,0,Chula Vista,91911,32607964,-117059459.0,0,30,Offer C,Yes,0.0,Yes,Yes,DSL,18.0,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,68.95,0.0,0.0,0.0,7.02,5.09,0,,,Médio-Baixo,Médio-Alto,Médio-Alto
2925-VDZHY,Male,64,Yes,2,Sonora,95370,37982716,-120343732.0,1,72,Offer A,Yes,28.63,Yes,Yes,DSL,19.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,16.07,0.0,0.0,0.0,21.36,8562.71,0,,,Alto,Baixo,Baixo
2926-JEJJC,Female,26,No,0,Angelus Oaks,92305,341678,-11686433.0,0,8,,Yes,0.0,No,No,,,,,,,,,,,One Year,Yes,Bank Withdrawal,20.02,140.95,0.0,0.0,18.16,15.11,0,,,Baixo,Baixo,Baixo
2927-CVULT,Female,64,Yes,1,Ramona,92065,33044541,-116833922.0,1,53,Offer B,Yes,0.0,Yes,Yes,Fiber Optic,17.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,8.05,0.0,0.0,0.0,15.08,13.48,0,,,Médio-Alto,Baixo,Baixo
2927-QRRQV,Male,44,Yes,0,Scott Bar,96085,41737962,-12307557.0,1,46,Offer B,Yes,0.0,Yes,Yes,Fiber Optic,3.0,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,94.65,0.0,0.0,0.0,465.98,2.48,0,,,Médio-Alto,Alto,Alto
2928-HLDBA,Female,31,No,0,Cypress,90630,33818477,-118038307.0,0,6,Offer E,Yes,0.0,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,20.07,112.75,0.0,0.0,22.32,15.07,0,,,Baixo,Baixo,Baixo
2929-ERCFZ,Female,22,Yes,0,Independence,93526,36869584,-118189241.0,1,8,Offer E,Yes,38.83,No,Yes,Fiber Optic,76.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,22.02,0.0,0.0,0.0,310.64,1087.94,1,Competitor,Competitor had better devices,Baixo,Baixo,Baixo
2929-QNSRW,Female,21,Yes,0,San Diego,92130,32957195,-117202542.0,1,56,,Yes,0.0,Yes,Yes,Fiber Optic,48.0,No,Yes,No,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,2.25,0.0,0.0,0.0,1072.96,11.31,1,Competitor,Competitor made better offer,Alto,Baixo,Baixo
2930-UOTMB,Female,29,No,0,Riverside,92506,33930931,-117361788.0,0,31,Offer C,Yes,0.0,Yes,Yes,Cable,52.0,Yes,No,Yes,Yes,No,No,No,No,Month-to-Month,No,Credit Card,17.25,0.0,0.0,0.0,5.34,3079.64,1,Competitor,Competitor offered higher download speeds,Médio-Baixo,Baixo,Baixo
2931-FSOHN,Male,76,No,0,Napa,94559,38232389,-122324944.0,0,13,,Yes,0.0,No,Yes,DSL,30.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,11.09,0.0,0.0,0.0,0.07,21.05,0,,,Baixo,Baixo,Baixo
2931-SVLTV,Male,59,Yes,3,Vallejo,94589,38161321,-122271588.0,6,40,Offer B,Yes,0.0,Yes,Yes,Fiber Optic,22.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,14.01,0.0,0.0,0.0,0.0,9.01,0,,,Médio-Alto,Baixo,Baixo
2931-VUVJN,Female,71,Yes,0,Murrieta,92562,33548869,-117334165.0,0,59,,Yes,0.0,Yes,Yes,Fiber Optic,13.0,Yes,Yes,Yes,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,22.05,0.0,0.0,0.0,1.26,19.16,0,,,Alto,Baixo,Baixo
2931-XIQBR,Female,41,Yes,3,Kelseyville,95451,3893496,-122792243.0,7,50,,Yes,0.0,No,Yes,Fiber Optic,27.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,7.05,0.0,0.0,0.0,0.0,15.05,0,,,Médio-Alto,Baixo,Baixo
2933-FILNV,Female,53,Yes,3,Carlsbad,92009,33098018,-117258203.0,0,2,,No,,,Yes,DSL,52.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.04,0.0,0.0,0.0,0.0,12.55,1,Dissatisfaction,Lack of self-service on Website,Baixo,Baixo,Baixo
2933-XEUJM,Female,56,No,0,Ballico,95303,374695,-120672724.0,0,46,Offer B,Yes,46.83,Yes,Yes,DSL,2.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Mailed Check,7.02,0.0,0.0,0.0,18.18,5747.98,0,,,Médio-Alto,Baixo,Baixo
2937-FTHUR,Female,45,No,3,Cedar Glen,92321,34255203,-117175654.0,0,18,Offer D,Yes,0.0,Yes,Yes,DSL,28.0,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,16.08,0.0,0.0,0.0,20.01,10.08,0,,,Baixo,Baixo,Baixo
2946-KIQSP,Female,59,No,0,Fallbrook,92028,33362575,-117299644.0,0,35,Offer C,No,,,Yes,Cable,12.0,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,9.45,1175.85,0.0,0.0,0.0,1205.85,0,,,Médio-Baixo,Baixo,Baixo
2947-DOMLJ,Male,47,No,2,Buena Park,90621,33874224,-117993368.0,0,1,,Yes,0.0,No,Yes,Cable,13.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,2.06,0.0,0.0,0.0,0.0,14.46,1,Dissatisfaction,Service dissatisfaction,Baixo,Baixo,Baixo
2951-QOQTK,Male,28,No,0,Sacramento,95815,38608405,-121449942.0,0,4,,Yes,0.0,Yes,Yes,Fiber Optic,76.0,No,No,No,Yes,No,No,Yes,Yes,Month-to-Month,No,Credit Card,8.08,0.0,0.0,0.0,1.32,501.77,1,Competitor,Competitor offered higher download speeds,Baixo,Baixo,Baixo
2952-QAYZF,Male,30,No,0,Sacramento,95828,38486938,-121395805.0,0,5,,Yes,0.0,Yes,Yes,Fiber Optic,27.0,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,13.03,0.0,0.0,0.0,14.06,606.75,1,Competitor,Competitor had better devices,Baixo,Baixo,Baixo
2954-PIBKO,Female,64,Yes,0,Los Angeles,90058,34001617,-118222274.0,7,69,,Yes,39.88,Yes,Yes,Cable,17.0,Yes,No,Yes,Yes,No,No,No,No,Two Year,Yes,Credit Card,16.15,0.0,0.0,0.0,2751.72,7045.82,0,,,Alto,Baixo,Baixo
2955-BJZHG,Male,41,Yes,0,Apple Valley,92308,34424926,-117184503.0,1,17,,Yes,0.0,No,Yes,Fiber Optic,3.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,80.85,1400.85,0.0,0.0,18.37,3.22,1,Competitor,Competitor had better devices,Baixo,Médio-Alto,Médio-Alto
2955-PSXOE,Female,48,No,0,Topanga,90290,34115192,-11861017.0,0,1,,Yes,0.0,No,No,,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,20.02,0.0,0.0,0.0,19.52,63.72,1,Price,Price too high,Baixo,Baixo,Baixo
2956-GGUCQ,Male,71,Yes,0,Pioneer,95666,38546999,-120271114.0,1,24,,Yes,0.0,Yes,Yes,Fiber Optic,22.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.85,0.0,0.0,0.0,1.02,21.45,1,Attitude,Attitude of service provider,Médio-Baixo,Médio-Alto,Médio-Alto
2957-JIRMN,Female,69,No,0,Vallejo,94591,38105733,-122186338.0,0,62,,Yes,0.0,Yes,Yes,Fiber Optic,3.0,No,No,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,12.45,0.0,0.0,0.0,10.24,1.39,0,,,Alto,Baixo,Baixo
2957-LOLHO,Male,49,No,0,Fallbrook,92028,33362575,-117299644.0,0,12,,Yes,0.0,No,Yes,DSL,14.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,21.04,0.0,0.0,0.0,13.44,4.34,1,Competitor,Competitor made better offer,Baixo,Baixo,Baixo
2958-NHPPS,Male,45,No,0,Sacramento,95816,38574856,-12146504.0,0,23,,Yes,0.0,No,No,,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,0.0,0.0,0.0,0.0,20.36,14.26,0,,,Médio-Baixo,Baixo,Baixo
2959-EEXWB,Female,54,Yes,2,Pasadena,91105,3413946,-118166649.0,10,45,Offer B,No,,,Yes,DSL,18.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,2.09,2333.85,0.0,0.0,0.0,2333.85,0,,,Médio-Alto,Baixo,Baixo
2959-FENLU,Female,64,No,0,Los Gatos,95033,37160194,-121945611.0,0,9,,Yes,0.0,No,Yes,Fiber Optic,8.0,No,No,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,13.03,0.0,0.0,0.0,3.42,1226.82,0,,,Baixo,Baixo,Baixo
2959-MJHIC,Male,60,Yes,0,Hinkley,92347,34983808,-117239306.0,3,4,,Yes,0.0,No,Yes,Fiber Optic,13.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,8.35,0.0,0.0,0.0,129.72,5.12,1,Dissatisfaction,Product dissatisfaction,Baixo,Baixo,Baixo
2960-NKRSO,Male,60,No,0,Mad River,95552,40390301,-123412327.0,0,24,,Yes,0.0,No,Yes,Fiber Optic,24.0,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.95,0.0,0.0,0.0,228.72,2335.87,0,,,Médio-Baixo,Médio-Alto,Médio-Alto
2961-VNFKL,Female,42,Yes,0,Mountain View,94041,37388349,-122075299.0,2,71,Offer A,Yes,24.71,Yes,No,,,,,,,,,,,Two Year,Yes,Credit Card,25.95,0.0,0.0,0.0,2.41,4.31,0,,,Alto,Baixo,Baixo
2962-XPMCQ,Male,56,No,0,Sacramento,95828,38486938,-121395805.0,0,2,Offer E,Yes,0.0,No,Yes,DSL,21.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,21.15,0.0,0.0,0.0,0.0,15.44,1,Competitor,Competitor offered higher download speeds,Baixo,Baixo,Baixo
2967-MXRAV,Male,29,Yes,0,Los Angeles,90003,33964131,-118272783.0,9,1,,Yes,0.0,No,No,,,,,,,,,,,One Year,No,Mailed Check,18.08,0.0,0.0,0.0,19.57,14.37,0,,,Baixo,Baixo,Baixo
2968-SSGAA,Female,41,No,0,San Francisco,94117,37770533,-122445121.0,0,10,,Yes,0.0,Yes,Yes,Fiber Optic,3.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,4.06,0.0,0.0,0.0,20.01,0.03,1,Competitor,Competitor offered more data,Baixo,Baixo,Baixo
2969-QWUBZ,Female,53,No,0,Los Altos,94022,37349546,-122134356.0,0,2,,No,,,Yes,Cable,21.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,3.04,0.0,0.0,0.0,0.0,0.08,0,,,Baixo,Baixo,Baixo
2969-VAPYH,Female,28,No,0,Fresno,93704,36799648,-119801247.0,0,67,Offer A,Yes,35.99,No,Yes,DSL,73.0,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Credit Card,12.05,0.0,0.0,0.0,11.33,17.33,0,,,Alto,Baixo,Baixo
2969-WGHQO,Female,39,Yes,3,Bradley,93426,35842889,-121004862.0,1,7,,Yes,0.0,No,Yes,DSL,29.0,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,21.45,0.0,0.0,0.0,12.37,9.42,0,,,Baixo,Baixo,Baixo
2971-SGAFL,Female,34,No,0,Millbrae,94030,37601248,-122403099.0,0,13,Offer D,Yes,0.0,Yes,Yes,DSL,23.0,Yes,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,78.75,0.0,0.0,0.0,19.02,8.55,0,,,Baixo,Médio-Alto,Médio-Alto
2972-YDYUW,Female,47,No,0,Posey,93260,35861928,-118636698.0,0,57,,Yes,38.94,Yes,Yes,Fiber Optic,7.0,No,Yes,No,Yes,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,22.07,5468.95,0.0,0.0,11.58,8.53,0,,,Alto,Baixo,Baixo
2974-GGUXS,Female,74,Yes,0,Granite Bay,95746,38749466,-121184196.0,0,36,Offer C,Yes,0.0,Yes,Yes,Fiber Optic,16.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,91.95,0.0,0.0,0.0,23.52,3690.81,0,,,Médio-Baixo,Alto,Alto
2977-CEBSX,Female,61,No,0,Coachella,92236,33680031,-116171678.0,0,66,,Yes,0.0,Yes,Yes,DSL,24.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,18.05,5965.95,0.0,0.0,12.48,2.43,0,,,Alto,Baixo,Baixo
2978-XXSOG,Female,33,No,0,Doyle,96109,40012675,-120101857.0,0,22,Offer D,Yes,32.75,Yes,Yes,DSL,24.0,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,11.05,0.0,0.0,0.0,0.05,0.0,0,,,Médio-Baixo,Baixo,Baixo
2979-SXESE,Female,57,Yes,0,Berkeley,94703,37863843,-122275684.0,1,17,Offer D,Yes,25.79,Yes,Yes,Cable,12.0,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,22.04,0.0,0.0,0.0,6.43,0.0,1,Other,Moved,Baixo,Baixo,Baixo
2982-IHMFT,Female,75,No,0,San Diego,92126,32886925,-117152162.0,0,1,,Yes,39.61,Yes,Yes,Fiber Optic,16.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,2.45,0.0,0.0,0.0,39.61,18.06,1,Competitor,Competitor made better offer,Baixo,Baixo,Baixo
2982-VPSGI,Female,64,Yes,0,South Pasadena,91030,34110444,-118156957.0,1,11,Offer D,Yes,25.67,Yes,Yes,Fiber Optic,18.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.0,0.0,0.0,0.0,18.37,17.27,1,Competitor,Competitor made better offer,Baixo,Baixo,Baixo
2983-ZANRP,Female,27,Yes,0,La Puente,91744,34031441,-117936436.0,1,2,,Yes,0.0,No,Yes,Fiber Optic,59.0,No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1.55,0.0,0.0,0.0,0.0,18.04,1,Competitor,Competitor had better devices,Baixo,Baixo,Baixo
2984-AFWNC,Female,52,No,0,Rough And Ready,95975,39225634,-121156163.0,0,3,,Yes,0.0,No,Yes,Fiber Optic,28.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,23.04,0.0,0.0,0.0,3.03,8.18,0,,,Baixo,Baixo,Baixo
2984-MIIZL,Male,51,No,0,Guadalupe,93434,34936,-120594655.0,0,4,,Yes,0.0,No,Yes,Fiber Optic,29.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,2.08,0.0,0.0,0.0,5.04,350.94,1,Dissatisfaction,Network reliability,Baixo,Baixo,Baixo
2984-RGEYA,Female,38,Yes,0,Winnetka,91306,34209532,-118577563.0,9,69,Offer A,Yes,0.0,No,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,0.0,0.0,0.0,0.0,363.63,11.03,0,,,Alto,Baixo,Baixo
2984-TBYKU,Male,38,Yes,3,Barstow,92311,34965648,-117001509.0,6,72,Offer A,Yes,0.0,Yes,Yes,Fiber Optic,25.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,8.09,7732.65,0.0,0.0,2319.84,10052.49,0,,,Alto,Baixo,Baixo
2985-FMWYF,Female,46,No,0,Myers Flat,95554,40267158,-123805913.0,0,23,Offer D,Yes,0.0,Yes,Yes,Fiber Optic,23.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,21.05,0.0,0.0,0.0,416.76,22.31,0,,,Médio-Baixo,Baixo,Baixo
2985-JUUBZ,Male,32,Yes,3,Dulzura,91917,32622999,-116687855.0,5,40,Offer B,Yes,0.0,Yes,Yes,DSL,75.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,2.55,3015.75,0.0,0.0,2.04,18.15,0,,,Médio-Alto,Baixo,Baixo
2987-BJXIK,Female,44,No,0,Tulare,93274,36185471,-119375243.0,0,70,,Yes,0.0,Yes,Yes,DSL,10.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,12.07,0.0,0.0,0.0,9.01,0.15,0,,,Alto,Baixo,Baixo
2988-GBIVW,Female,68,Yes,0,Knights Landing,95645,38875508,-121765866.0,10,70,,Yes,0.0,Yes,Yes,Fiber Optic,25.0,Yes,No,No,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,90.85,0.0,0.0,0.0,0.0,21.01,0,,,Alto,Alto,Alto
2988-PLAHS,Female,58,No,0,Sierraville,96126,39559709,-120345639.0,0,3,Offer E,Yes,0.0,No,Yes,Cable,17.0,No,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,69.95,0.0,0.0,0.0,16.53,338.98,0,,,Baixo,Médio-Alto,Médio-Alto
2988-QRAJY,Male,27,No,0,Santa Rosa,95403,38488431,-122752839.0,0,69,Offer A,Yes,0.0,Yes,Yes,Fiber Optic,73.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,14.05,7430.75,23.16,0.0,393.99,1.58,0,,,Alto,Baixo,Baixo
2990-HWIML,Female,58,No,0,Ontario,91764,34074087,-117605618.0,0,6,Offer E,Yes,47.92,No,Yes,Fiber Optic,25.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,17.05,0.0,0.0,0.0,23.52,860.82,1,Competitor,Competitor had better devices,Baixo,Baixo,Baixo
2990-IAJSV,Male,55,No,0,San Francisco,94110,37750021,-122415201.0,0,72,,Yes,0.0,Yes,Yes,Cable,20.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,0.0,6632.75,0.0,0.0,5.52,14.27,0,,,Alto,Baixo,Baixo
2990-OGYTD,Female,41,Yes,0,Fullerton,92831,33879983,-117895482.0,1,67,Offer A,Yes,0.0,Yes,Yes,DSL,23.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,14.15,5883.85,0.0,0.0,22.04,2.25,0,,,Alto,Baixo,Baixo
2995-UPRYS,Female,74,Yes,0,Long Beach,90802,33752524,-118210737.0,1,40,,Yes,0.0,No,Yes,Fiber Optic,22.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,3.02,0.0,0.0,0.0,22.04,4.06,1,Other,Moved,Médio-Alto,Baixo,Baixo
2995-YWTCD,Female,20,Yes,1,Browns Valley,95918,39292334,-121320597.0,1,19,,Yes,0.0,Yes,No,,,,,,,,,,,Two Year,Yes,Bank Withdrawal,0.09,0.0,0.0,0.0,0.02,1067.72,0,,,Médio-Baixo,Baixo,Baixo
2996-XAUVF,Male,25,No,0,Needles,92363,34711224,-114702256.0,0,70,Offer A,No,,,Yes,DSL,59.0,No,No,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Mailed Check,16.05,2799.75,0.0,0.0,0.0,2799.75,0,,,Alto,Baixo,Baixo
2999-AANRQ,Female,23,No,0,Sacramento,95833,38619049,-121517552.0,0,21,,Yes,0.0,No,Yes,DSL,71.0,Yes,Yes,No,Yes,Yes,No,No,No,Two Year,No,Credit Card,23.05,1524.85,0.0,0.0,4.35,20.29,0,,,Médio-Baixo,Baixo,Baixo
3001-CBHLQ,Male,76,Yes,0,Angels Camp,95222,38071327,-120632221.0,1,32,Offer C,Yes,0.0,Yes,Yes,Fiber Optic,22.0,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,8.09,0.0,33.73,0.0,0.32,6.14,1,Attitude,Attitude of support person,Médio-Baixo,Baixo,Baixo
3001-UNBTL,Male,69,Yes,1,Burbank,91506,34169706,-118323548.0,1,29,Offer C,Yes,0.0,Yes,Yes,Fiber Optic,19.0,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,103.95,0.0,0.0,0.0,15.44,4.24,0,,,Médio-Baixo,Alto,Alto
3002-WQZWT,Female,25,No,0,Murrieta,92563,33581045,-11714719.0,0,29,Offer C,Yes,0.0,Yes,Yes,Fiber Optic,82.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,2.02,0.0,0.0,0.0,19.02,20.27,0,,,Médio-Baixo,Baixo,Baixo
